time,fast_time,norm_witness
0.8083333333333333,8.08333333333333300,0.11776938283962032
0.8125,8.12500,0.11626434395217271
0.8166666666666667,8.16666666666666700,0.11478597612398987
0.8208333333333333,8.20833333333333300,0.1133334363355795
0.825,8.2500,0.11190591321773835
0.8291666666666666,8.29166666666666600,0.1105026264054674
0.8333333333333334,8.33333333333333400,0.10912282581684137
0.8375,8.37500,0.10776579087061232
0.8416666666666667,8.41666666666666700,0.10643082965523576
0.8458333333333333,8.45833333333333300,0.10511727806083436
0.85,8.500,0.10382449888446114
0.8541666666666666,8.54166666666666600,0.10255188091788615
0.8583333333333333,8.58333333333333300,0.10129883802603284
0.8624999999999999,8.62499999999999900,0.10006480822315339
0.8666666666666667,8.66666666666666700,0.09884925275285866
0.8708333333333333,8.70833333333333300,0.09765165517721405
0.875,8.7500,0.09647152047929032
0.8785166564072711,8.78516656407271100,0.09548872810212167
0.8791666666666667,8.79166666666666700,0.0953083741828106
0.8833333333333333,8.83333333333333300,0.09416176149185522
0.8875,8.87500,0.09303124645299776
0.8916666666666666,8.91666666666666600,0.09191641114169928
0.8958333333333334,8.95833333333333400,0.09081685487433903
0.9,9.00,0.08973219344684044
0.9041666666666667,9.04166666666666700,0.08866205840051392
0.9083333333333333,9.08333333333333300,0.08760609631542923
0.9125,9.12500,0.08656396813138409
0.9166666666666666,9.16666666666666600,0.08553534849631854
0.9208333333333333,9.20833333333333300,0.08451992514185101
0.9249999999999999,9.24999999999999900,0.08351739828546714
0.9291666666666667,9.29166666666666700,0.08252748005877399
0.9333333333333333,9.33333333333333300,0.08154989396114452
0.9375,9.37500,0.08058437433800279
0.9416666666666667,9.41666666666666700,0.07963066588295058
0.9458333333333333,9.45833333333333300,0.07868852316289722
0.95,9.500,0.07775771016533371
0.9541666666666666,9.54166666666666600,0.07683799986687752
0.9583333333333334,9.58333333333333400,0.07592917382220966
0.9625,9.62500,0.0750310217725375
0.9666666666666667,9.66666666666666700,0.07414334127271631
0.9708333333333333,9.70833333333333300,0.07326593733619112
0.975,9.7500,0.07239862209692947
0.9791666666666666,9.79166666666666600,0.07154121448754522
0.9833333333333333,9.83333333333333300,0.07069353993283777
0.9874999999999999,9.87499999999999900,0.06985543005799587
0.9916666666666667,9.91666666666666700,0.06902672241074753
0.9958333333333333,9.95833333333333300,0.06820726019676221
1.0,10.00,0.06739689202764385
